N°,PODER,ENTIDAD,TIPO,"NOMBRE DEL RECURSO DE INFORMACIÓN",DESCRIPCIÓN,"RECURSO DE INFORMACIÓN"
AMBIENTE,"Ministerio del Ambiente","CSW (Metadatos)","Catalogo de Metadatos MINAM","Catalogo de Metadatos informacion referida a la informacion del Sector Ambiental.",http://geoservidor.minam.gob.pe:8080/geonetwork
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2003","Registro de emergencias ocurridas durante el año 2003 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2003/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2003","Registro de emergencias ocurridas durante el año 2003 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2003/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2004","Registro de emergencias ocurridas durante el año 2004 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2004/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2004","Registro de emergencias ocurridas durante el año 2004 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2004/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2005","Registro de emergencias ocurridas durante el año 2005 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2005/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2005","Registro de emergencias ocurridas durante el año 2005 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2005/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Centros de Operaciones de Emergencia","Servicio de localizacion de Centros de Operaciones de Emergencia sectorial, regional y local.",http://sinpad.indeci.gob.pe/arcgis/services/CentroOperaciones/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2006","Registro de emergencias ocurridas durante el año 2006 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2006/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2006","Registro de emergencias ocurridas durante el año 2006 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2006/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2007","Registro de emergencias ocurridas durante el año 2007 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2007/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2007","Registro de emergencias ocurridas durante el año 2007 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2007/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2008","Registro de emergencias ocurridas durante el año 2008 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2008/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2008","Registro de emergencias ocurridas durante el año 2008 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2008/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2009","Registro de emergencias ocurridas durante el año 2009 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2009/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2009","Registro de emergencias ocurridas durante el año 2009 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2009/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2010","Registro de emergencias ocurridas durante el año 2010 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2010/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2010","Registro de emergencias ocurridas durante el año 2010 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2010/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2011","Registro de emergencias ocurridas durante el año 2011 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2011/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2011","Registro de emergencias ocurridas durante el año 2011 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2011/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2012","Registro de emergencias ocurridas durante el año 2012 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2012/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2012","Registro de emergencias ocurridas durante el año 2012 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2012/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2013","Registro de emergencias ocurridas durante el año 2013 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2013/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2013","Registro de emergencias ocurridas durante el año 2013 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2014","Registro de emergencias ocurridas durante el año 2014 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2014/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2014","Registro de emergencias ocurridas durante el año 2014 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2014/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2015","Registro de emergencias ocurridas durante el año 2015 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2015/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2015","Registro de emergencias ocurridas durante el año 2015 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2015/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2016","Registro de emergencias ocurridas durante el año 2016 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2016/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2016","Registro de emergencias ocurridas durante el año 2016 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2016/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2017","Registro de emergencias ocurridas durante el año 2017 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2017/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2017","Registro de emergencias ocurridas durante el año 2017 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2017/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2018","Registro de emergencias ocurridas durante el año 2018 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2018/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2018","Registro de emergencias ocurridas durante el año 2018 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/arcgis_server/services/Emergencias/Mapa_de_Emergencias_2018/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,Emergencias,"Información de emergencias proporcionado por INDECI",https://geosinpad.indeci.gob.pe/indeci/rest/services/Emergencia
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2019","Registro de emergencias ocurridas durante el año 2019 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2019/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2019","Registro de emergencias ocurridas durante el año 2019 a nivel nacional, las coordenadas del registro no corresponden al lugar del evento, sin embargo se encuentra dentro de la jurisdicción correspondiente, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2019/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2020","Registro de emergencias ocurridas durante el año 2020 a nivel nacional, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2020/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2020","Registro de emergencias ocurridas durante el año 2020 a nivel nacional, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2020/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2021","Registro de emergencias ocurridas durante el año 2021 a nivel nacional, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2021/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2021","Registro de emergencias ocurridas durante el año 2021 a nivel nacional, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2021/MapServer/WFSServer?request=GetCapabilities&service=WFS
DEFENSA,"Instituto Nacional de Defensa Civil",WMS,"Mapa de Emergencias 2022","Registro de emergencias ocurridas durante el año 2022 a nivel nacional, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2022/MapServer/WMSServer?request=GetCapabilities&service=WMS
DEFENSA,"Instituto Nacional de Defensa Civil",WFS,"Mapa de Emergencias 2022","Registro de emergencias ocurridas durante el año 2022 a nivel nacional, cualquier observación comunicar al INDECI.",https://geosinpad.indeci.gob.pe/indeci/services/Emergencia/Mapa_de_Emergencias_2022/MapServer/WFSServer?request=GetCapabilities&service=WFS
"JUSTICIA Y DERECHOS HUMANOS","Ministerio de Justicia y Derechos Humanos",Geoportal,https://indagaweb.minjus.gob.pe/,"Observatorio Nacional de Política Criminal",https://indagaweb.minjus.gob.pe/
"JUSTICIA Y DERECHOS HUMANOS","Ministerio de Justicia y Derechos Humanos",Aplicación,http://atlas.indaga.minjus.gob.pe:8080/visor/,"El observatorio actualmente muestra información de la criminalidad en el Perú",http://atlas.indaga.minjus.gob.pe:8080/visor/
INTERIOR,"Ministerio del Interior",Aplicación,"Ubica tu Comisaria","Busca comisarias cerca a tu ubicación; utilizando filtros para ubicar su posición en el mapa (Departamento, Provincia, Distrito). Además el sistema permite trazar rutas (a pie y en automóvil) a la comisaria responsable de la ubicación en la que se encuentra.",https://www.mininter.gob.pe/ubica-tu-comisaria
EDUCACIÓN,"Ministerio de Educación",Aplicación,"Carta educativa","Carta educativa de las Direcciones Regionales de Educación y Unidades de Gestión Educativa Local en formato PDF. La oferta educativa se ubica a nivel del centro poblado.",http://escale.minedu.gob.pe/carta-educativa
EDUCACIÓN,"Ministerio de Educación",Aplicación,"Mapa de Escuelas","Esta es una herramienta interactiva que permite a usuarios en línea, localizar la oferta del servicio educativo en cada centro poblado o localidad del Perú, así como conocer las características territoriales en la que las instituciones educativas están insertas.",http://sigmed.minedu.gob.pe/mapaeducativo/
EDUCACIÓN,"Ministerio de Educación",Aplicación,ESCALE,"Sistema georreferenciado para la ubicacion de centros poblados con servicios educativos, indicadores de educacion, mapas de Direcciones Regionales de Educacion y UGEL",http://escale.minedu.gob.pe/mapas
EDUCACIÓN,"Ministerio de Educación",Aplicación,"Descarga de información espacial del MED","Descarga de información espacial del MED",http://sigmed.minedu.gob.pe/descargas/
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",Geoportal,"Geoportal del MIDAGRI","Es el medio oficial para el acceso, uso e intercambio de información espacial que genera el MIDAGRI. Aprobado por R.M. N.° 451-2019-MINAGRI.",https://geo.midagri.gob.pe/
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego","Visor de Mapas","Visor geográfico del MIDAGRI","Repositorio centralizado y oficial de la información geográfica producida por el sector agrario y de riego.",https://geovisor.midagri.gob.pe/
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",Metadatos,"Catálogo de Metadatos del MIDAGRI","Integraga la información para distribución del MIDAGRI, a través de servicios WMS, WFS y KML.",https://metadatos.midagri.gob.pe/geonetwork
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMD_10000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel detallado, con escala de trabajo 1:10000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_10000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:10000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_12000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:12000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_20000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:20000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_25000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:25000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_2000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:2000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_45000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:45000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMSD_50000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel semidetallado, con escala de trabajo 1:50000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMR_20000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel reconocimiento, con escala de trabajo 1:20000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMR_25000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel reconocimiento, con escala de trabajo 1:25000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMR_30000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel reconocimiento, con escala de trabajo 1:30000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMR_35000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel reconocimiento, con escala de trabajo 1:35000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMR_50000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel reconocimiento, con escala de trabajo 1:50000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,CTCUMR_100000,"Es un sistema interpretativo de un Estudio de Levantamiento de Suelos ejecutado a nivel detallado, que representa a espacios del territorio con potencialidades naturales homogéneas para fines agrícolas, pecuarios, forestales o no aptas para fines agrarios. A nivel reconocimiento, con escala de trabajo 1:100000.",https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,PREDRUST,"Polígono que determina la porción de tierra de uso agrícola o pecuario que se ubica en zona rural y está destinada a la actividad agropecuaria. (adaptado de RM N° 0265-2021-MIDAGRI)",https://winlmprap09.midagri.gob.pe/winlmprap13/services/ogc/COPREDRUST/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,TERRDEMAR,"Poligono que representa el área total de la comunidad nativa resultante del proceso de demarcación territorial",https://winlmprap09.midagri.gob.pe/winlmprap13/services/ogc/COTERRDEMAR/MapServer/WMSServer?request=GetCapabilities&service=WMS
AGRICULTURA,"Ministerio de Desarrollo Agrario y Riego",WMS,DESLTERR,"Poligono que representa el área total de la comunidad campesina resultante del proceso de deslinde territorial.",https://winlmprap09.midagri.gob.pe/winlmprap13/services/ogc/CODESLTERR/MapServer/WMSServer?request=GetCapabilities&service=WMS
